"anonid" "setname" "item" "color1" "color2" "color3" "timing1" "timing2" "timing3"
"13004" "faee945f-1d8f-4c48-a0f6-9aa9b92ed2f7" "set1" "06" "#43A3BC" "#D94A26" "#0717F8" 3037 2517 1275
"13005" "faee945f-1d8f-4c48-a0f6-9aa9b92ed2f7" "set1" "04" "#D8EE11" "#459BBA" "#E5F30C" 1804 1621 1802
"13006" "faee945f-1d8f-4c48-a0f6-9aa9b92ed2f7" "set1" "10" "#5B99A4" "#956B6A" "#73888C" 2342 1463 2080
"13007" "faee945f-1d8f-4c48-a0f6-9aa9b92ed2f7" "set1" "16" "#D0F807" "#41A9BE" "#B3D22D" 1410 1602 1402
"13008" "faee945f-1d8f-4c48-a0f6-9aa9b92ed2f7" "set1" "07" NA "#F82B07" "#F83C07" 6272 3954 3156
"13009" "fb345da0-3ba7-4f67-a396-0b42885dd50b" "set1" "12" "#F9E2EB" "#F0F0F0" "#81817E" 31773 7241 5093
"13010" "fb345da0-3ba7-4f67-a396-0b42885dd50b" "set1" "09" "#F0EFF0" "#E9E9E9" "#F2F2F2" 45052 9384 5980
"13011" "fb345da0-3ba7-4f67-a396-0b42885dd50b" "set1" "14" "#F2CCA4" "#F15C0E" "#F87207" 40159 4970 7006
"13012" "fb345da0-3ba7-4f67-a396-0b42885dd50b" "set1" "13" "#E9EAEA" "#E6E6E6" "#EAEAEA" 12066 7834 5554
"13013" "fb345da0-3ba7-4f67-a396-0b42885dd50b" "set1" "08" "#EB1414" "#F60916" "#FC0403" 5345 3271 4451
"13014" "fb345da0-3ba7-4f67-a396-0b42885dd50b" "set1" "02" "#FBC9F2" "#FFE2F4" "#FEDDEF" 11494 10587 13459
"13015" "fb345da0-3ba7-4f67-a396-0b42885dd50b" "set1" "03" "#F16A0E" "#F56A0A" "#F0650F" 16027 20981 5392
"13016" "fb345da0-3ba7-4f67-a396-0b42885dd50b" "set1" "11" "#EAE9EA" "#E9E9E9" "#81807E" 10162 8467 3112
"13017" "fb345da0-3ba7-4f67-a396-0b42885dd50b" "set1" "05" "#EC7813" "#FD6202" "#EE6B11" 8571 9750 4815
"13018" "fb345da0-3ba7-4f67-a396-0b42885dd50b" "set1" "15" "#F30C84" "#EC134C" "#E8173E" 25603 4921 3762
"13019" "fb345da0-3ba7-4f67-a396-0b42885dd50b" "set1" "01" "#FBC3DC" "#FDC5E2" "#FDD2ED" 29649 13799 27002
"13020" "fb345da0-3ba7-4f67-a396-0b42885dd50b" "set1" "06" "#FF8400" "#F78D08" "#FE3701" 4847 4541 3436
"13021" "fb345da0-3ba7-4f67-a396-0b42885dd50b" "set1" "04" "#EB8014" "#EE6711" "#F1770E" 9347 4243 2549
"13022" "fb345da0-3ba7-4f67-a396-0b42885dd50b" "set1" "10" "#80817E" "#E7E7E7" "#C6C5C5" 5586 9410 3778
"13023" "fb345da0-3ba7-4f67-a396-0b42885dd50b" "set1" "16" "#E51A52" "#F10E8B" "#F00F8A" 11421 7820 7221
"13024" "fb345da0-3ba7-4f67-a396-0b42885dd50b" "set1" "07" "#F81B07" "#FA0605" "#F80721" 5706 32732 3564
"13025" "fc374b31-c823-4ef3-b1b1-046a452cee5d" "set1" "12" "#0A0A0A" "#FAB7DC" "#E2D4E0" 4625 1794 1294
"13026" "fc374b31-c823-4ef3-b1b1-046a452cee5d" "set1" "09" "#3BC6B0" "#EADDE2" "#B4E3F9" 2872 619 909
"13027" "fc374b31-c823-4ef3-b1b1-046a452cee5d" "set1" "14" "#0B0401" "#DDE6E6" "#0E3E59" 2286 582 967
"13028" "fc374b31-c823-4ef3-b1b1-046a452cee5d" "set1" "13" "#010101" "#062E40" "#1B2604" 2718 1263 380
"13029" "fc374b31-c823-4ef3-b1b1-046a452cee5d" "set1" "08" "#E3CDB6" "#B9D9FE" "#350135" 4435 1343 1425
"13030" "fc374b31-c823-4ef3-b1b1-046a452cee5d" "set1" "02" "#B9FFBF" "#E6B8B9" "#D0D3E0" 1067 808 787
"13031" "fc374b31-c823-4ef3-b1b1-046a452cee5d" "set1" "03" "#E2E8E3" "#D8D8D8" "#E7D3DA" 1187 3311 1676
"13032" "fc374b31-c823-4ef3-b1b1-046a452cee5d" "set1" "11" "#D2D3E1" "#E9C3C7" "#1E1643" 1381 727 1538
"13033" "fc374b31-c823-4ef3-b1b1-046a452cee5d" "set1" "05" "#D1F2D2" "#D5FAFA" "#DBE2DB" 994 655 1173
"13034" "fc374b31-c823-4ef3-b1b1-046a452cee5d" "set1" "15" "#235103" "#19071B" "#E4EFC7" 1298 720 743
"13035" "fc374b31-c823-4ef3-b1b1-046a452cee5d" "set1" "01" "#E7E3F3" "#D3CFD3" "#E5EFE4" 1404 1187 1261
"13036" "fc374b31-c823-4ef3-b1b1-046a452cee5d" "set1" "06" "#EBD6F6" "#E1E6E7" "#F1BFC6" 1255 994 706
"13037" "fc374b31-c823-4ef3-b1b1-046a452cee5d" "set1" "04" "#E0E6DC" "#FDBFF9" "#ECEBCA" 1426 746 2395
"13038" "fc374b31-c823-4ef3-b1b1-046a452cee5d" "set1" "10" "#1F5A49" "#E4EDE0" "#080E25" 1460 1356 2465
"13039" "fc374b31-c823-4ef3-b1b1-046a452cee5d" "set1" "16" "#E1F1CF" "#8EFEE7" "#CFCECF" 815 1254 631
"13040" "fc374b31-c823-4ef3-b1b1-046a452cee5d" "set1" "07" "#1E013C" "#CDCECE" "#D7D9D7" 2188 597 906
"13041" "fc398fe0-6929-43a7-96d5-17ece117b6b6" "set1" "12" "#DF205E" "#35D827" "#DD228F" 3392 275 667
"13042" "fc398fe0-6929-43a7-96d5-17ece117b6b6" "set1" "09" "#DE212D" "#431FE0" "#3D1BE4" 301 428 938
"13043" "fc398fe0-6929-43a7-96d5-17ece117b6b6" "set1" "14" "#E4411B" "#CB9D34" "#C32ED1" 329 742 275
"13044" "fc398fe0-6929-43a7-96d5-17ece117b6b6" "set1" "13" "#E5331A" "#1D5DE2" "#4B17E8" 221 662 539
"13045" "fc398fe0-6929-43a7-96d5-17ece117b6b6" "set1" "08" "#1B47E4" "#3A17E8" "#D6296B" 249 536 337
"13046" "fc398fe0-6929-43a7-96d5-17ece117b6b6" "set1" "02" "#2F32D0" "#6CD32C" "#CDC732" 493 4594 310
"13047" "fc398fe0-6929-43a7-96d5-17ece117b6b6" "set1" "03" "#2C1AE5" "#3820DF" "#AFCE31" 322 358 406
"13048" "fc398fe0-6929-43a7-96d5-17ece117b6b6" "set1" "11" "#EF104C" "#5E2AD5" "#2248DD" 2268 561 480
"13049" "fc398fe0-6929-43a7-96d5-17ece117b6b6" "set1" "05" "#A91DE2" "#47DD22" "#22DE21" 772 1200 249
"13050" "fc398fe0-6929-43a7-96d5-17ece117b6b6" "set1" "15" "#E2311D" "#100EF1" "#5A21DE" 1001 3128 411
"13051" "fc398fe0-6929-43a7-96d5-17ece117b6b6" "set1" "01" "#28DF20" "#D6293C" "#D92672" 412 823 431
"13052" "fc398fe0-6929-43a7-96d5-17ece117b6b6" "set1" "06" "#1BC2E4" "#361AE5" "#7A26D9" 2677 298 507
"13053" "fc398fe0-6929-43a7-96d5-17ece117b6b6" "set1" "04" "#EC2813" "#30DF20" "#CE3132" 682 2543 189
"13054" "fc398fe0-6929-43a7-96d5-17ece117b6b6" "set1" "10" "#EA1515" "#2731D8" "#2A45D5" 201 265 425
"13055" "fc398fe0-6929-43a7-96d5-17ece117b6b6" "set1" "16" "#2BD4BC" "#DBC624" "#27D8CE" 527 748 553
"13056" "fc398fe0-6929-43a7-96d5-17ece117b6b6" "set1" "07" "#1A24E5" "#4BD926" "#2D37D2" 1182 277 1166
"13057" "fc503620-b96c-4d41-9560-0c49934fea38" "set1" "12" "#B83200" "#067107" "#692C01" 9862 52794 11926
"13058" "fc503620-b96c-4d41-9560-0c49934fea38" "set1" "09" "#0025B0" "#FD023E" "#9B03FC" 11915 9630 17762
"13059" "fc503620-b96c-4d41-9560-0c49934fea38" "set1" "14" "#AC3A01" "#B71701" "#B90037" 7959 11799 7016
"13060" "fc503620-b96c-4d41-9560-0c49934fea38" "set1" "13" "#008314" "#B84401" "#C92602" 8559 2610 14582
"13061" "fc503620-b96c-4d41-9560-0c49934fea38" "set1" "08" "#154DCA" "#0239FD" "#5700FF" 22068 1653 4884
"13062" "fc503620-b96c-4d41-9560-0c49934fea38" "set1" "02" "#AAFA05" "#EEFB00" "#F1FF1A" 1866 22254 9614
"13063" "fc503620-b96c-4d41-9560-0c49934fea38" "set1" "03" "#02FD28" "#9BFF00" "#B9B800" 7372 4819 16021
"13064" "fc503620-b96c-4d41-9560-0c49934fea38" "set1" "11" "#920115" "#CC2F01" "#9E004E" 52586 15954 13258
"13065" "fc503620-b96c-4d41-9560-0c49934fea38" "set1" "05" "#01CA4E" "#02FD55" "#00FF61" 39855 2365 10559
"13066" "fc503620-b96c-4d41-9560-0c49934fea38" "set1" "15" "#BB4201" "#BF1600" "#B30004" 8102 16709 65881
"13067" "fc503620-b96c-4d41-9560-0c49934fea38" "set1" "01" "#CBFC03" "#FFED01" "#FEFF00" 1808 14491 4097
"13068" "fc503620-b96c-4d41-9560-0c49934fea38" "set1" "06" "#02FD4A" "#04CE53" "#A6FF00" 7099 15135 1800
"13069" "fc503620-b96c-4d41-9560-0c49934fea38" "set1" "04" "#04FB6C" "#02FD92" "#81C401" 3413 6286 12168
"13070" "fc503620-b96c-4d41-9560-0c49934fea38" "set1" "10" "#C44F02" "#6F0086" "#6A0224" 3652 20305 33672
"13071" "fc503620-b96c-4d41-9560-0c49934fea38" "set1" "16" "#FEC101" "#AFBA01" "#DAFF00" 3897 5361 4485
"13072" "fc503620-b96c-4d41-9560-0c49934fea38" "set1" "07" "#63CA01" "#68FE01" "#B4FF00" 11158 9194 2699
"13073" "fcab77a2-a258-4b4d-a4f7-329d8de8d26b" "set1" "12" "#19441D" "#244C20" "#E91699" 10671 3306 1471
"13074" "fcab77a2-a258-4b4d-a4f7-329d8de8d26b" "set1" "09" "#308D2C" "#EA3F15" "#7DE31C" 3572 2387 2428
"13075" "fcab77a2-a258-4b4d-a4f7-329d8de8d26b" "set1" "14" "#146124" "#921EE1" "#9336C9" 5676 1395 1025
"13076" "fcab77a2-a258-4b4d-a4f7-329d8de8d26b" "set1" "13" "#3B652A" "#DB2624" "#E31C6C" 3435 1071 1670
"13077" "fcab77a2-a258-4b4d-a4f7-329d8de8d26b" "set1" "08" "#1CE353" "#4827D8" "#D4972B" 3083 1995 1372
"13078" "fcab77a2-a258-4b4d-a4f7-329d8de8d26b" "set1" "02" "#CFB430" "#ABE01F" "#D0D02F" 3463 1363 775
"13079" "fcab77a2-a258-4b4d-a4f7-329d8de8d26b" "set1" "03" "#B9BD42" "#55CF30" "#74CA35" 1803 1279 1718
"13080" "fcab77a2-a258-4b4d-a4f7-329d8de8d26b" "set1" "11" "#DE7621" "#CD5432" "#CA4E35" 1635 1087 647
"13081" "fcab77a2-a258-4b4d-a4f7-329d8de8d26b" "set1" "05" "#D22D89" "#A9F20D" "#83D926" 4911 2767 1255
"13082" "fcab77a2-a258-4b4d-a4f7-329d8de8d26b" "set1" "15" "#44100A" "#630F07" "#6B1EE1" 1931 2335 1035
"13083" "fcab77a2-a258-4b4d-a4f7-329d8de8d26b" "set1" "01" "#C8D045" "#DDF30C" "#F4F00B" 3025 1990 1513
"13084" "fcab77a2-a258-4b4d-a4f7-329d8de8d26b" "set1" "06" "#3FB7C0" "#5ED42B" "#3EE817" 1284 936 2295
"13085" "fcab77a2-a258-4b4d-a4f7-329d8de8d26b" "set1" "04" "#DAD925" "#C8CD32" "#E0CD1F" 1163 1914 1771
"13086" "fcab77a2-a258-4b4d-a4f7-329d8de8d26b" "set1" "10" "#E41B9E" "#E5351A" "#CC3398" 4268 1241 2380
"13087" "fcab77a2-a258-4b4d-a4f7-329d8de8d26b" "set1" "16" "#C78B38" "#94CE31" "#B1AD4E" 1816 1878 2315
"13088" "fcab77a2-a258-4b4d-a4f7-329d8de8d26b" "set1" "07" "#19E718" "#C03F64" "#DB247C" 3342 3310 2522
"13089" "fcc06c24-6dd9-451c-b090-c27b173d4da8" "set1" "12" "#7F0248" "#7E0162" "#400152" 39023 14996 21079
"13090" "fcc06c24-6dd9-451c-b090-c27b173d4da8" "set1" "09" "#88082D" "#7E024F" "#900505" 16129 13765 7751
"13091" "fcc06c24-6dd9-451c-b090-c27b173d4da8" "set1" "14" "#55027C" "#4A015B" "#53015C" 9838 17833 14442
"13092" "fcc06c24-6dd9-451c-b090-c27b173d4da8" "set1" "13" "#BC1805" "#900317" "#BC0513" 19714 16412 15750
"13093" "fcc06c24-6dd9-451c-b090-c27b173d4da8" "set1" "08" "#13EC54" "#198006" "#1CEC13" 30448 12214 7490
"13094" "fcc06c24-6dd9-451c-b090-c27b173d4da8" "set1" "02" "#F6CF45" "#F2F393" NA 14980 22409 21274
"13095" "fcc06c24-6dd9-451c-b090-c27b173d4da8" "set1" "03" "#E8FC03" "#FCFE9B" "#F3FD87" 8148 9707 10399
"13096" "fcc06c24-6dd9-451c-b090-c27b173d4da8" "set1" "11" "#B2120A" "#B20308" "#970106" 11444 6168 8280
"13097" "fcc06c24-6dd9-451c-b090-c27b173d4da8" "set1" "05" "#E7D9E4" "#E2E7A1" "#EDC3E0" 24798 16307 27873
"13098" "fcc06c24-6dd9-451c-b090-c27b173d4da8" "set1" "15" NA "#E7AC18" NA 16097 34701 27947
"13099" "fcc06c24-6dd9-451c-b090-c27b173d4da8" "set1" "01" "#FBFCB0" "#ECFA05" "#EDFC84" 16644 24809 11791
"13100" "fcc06c24-6dd9-451c-b090-c27b173d4da8" "set1" "06" "#ECDAE8" "#E0E17E" "#D5D2B7" 15296 26623 12931
"13101" "fcc06c24-6dd9-451c-b090-c27b173d4da8" "set1" "04" "#E2D2DF" "#DBBBCE" "#E6ACC7" 11748 9166 15850
"13102" "fcc06c24-6dd9-451c-b090-c27b173d4da8" "set1" "10" "#AC0106" "#84012B" "#83011B" 43194 20045 32894
"13103" "fcc06c24-6dd9-451c-b090-c27b173d4da8" "set1" "16" "#EB9A14" "#FDF887" "#F3B70C" 11263 9755 10955
"13104" "fcc06c24-6dd9-451c-b090-c27b173d4da8" "set1" "07" "#C6F65E" "#B3E779" "#ABE87D" 23021 6946 7381
"13105" "fd69efa6-235a-4929-8f7c-5c3872dc7854" "set1" "12" "#131CEC" "#0E09F6" "#183BE7" 10238 3676 933
"13106" "fd69efa6-235a-4929-8f7c-5c3872dc7854" "set1" "09" "#E019E6" "#C014EB" "#10EF18" 17369 2511 3913
"13107" "fd69efa6-235a-4929-8f7c-5c3872dc7854" "set1" "14" "#30E619" "#1122EE" "#1109F6" 4512 1002 1506
"13108" "fd69efa6-235a-4929-8f7c-5c3872dc7854" "set1" "13" "#1B20E4" "#184AE7" "#16E94F" 7849 2597 2308
"13109" "fd69efa6-235a-4929-8f7c-5c3872dc7854" "set1" "08" "#EBED12" "#1FE060" "#2AD532" 4484 962 3403
"13110" "fd69efa6-235a-4929-8f7c-5c3872dc7854" "set1" "02" "#E66119" "#EC13C1" "#D6299F" 5831 935 973
"13111" "fd69efa6-235a-4929-8f7c-5c3872dc7854" "set1" "03" "#EB1429" "#F10E13" "#FB0427" 3789 2512 1117
"13112" "fd69efa6-235a-4929-8f7c-5c3872dc7854" "set1" "11" "#1851E7" "#47B85D" "#B538C7" 1639 597 1375
"13113" "fd69efa6-235a-4929-8f7c-5c3872dc7854" "set1" "05" "#1EE1C3" "#EBD614" "#E93716" 6124 9281 1860
"13114" "fd69efa6-235a-4929-8f7c-5c3872dc7854" "set1" "15" "#3DDB24" "#320EF1" "#0821F7" 7828 2609 1103
"13115" "fd69efa6-235a-4929-8f7c-5c3872dc7854" "set1" "01" "#1BE3E4" "#F10E28" "#EC134F" 7359 4374 720
"13116" "fd69efa6-235a-4929-8f7c-5c3872dc7854" "set1" "06" "#B0E11E" "#EA15A8" "#57A868" 5658 1719 1704
"13117" "fd69efa6-235a-4929-8f7c-5c3872dc7854" "set1" "04" "#24C0DB" "#F70849" "#40BF9B" 2212 1588 765
"13118" "fd69efa6-235a-4929-8f7c-5c3872dc7854" "set1" "10" "#44D728" "#AFAA50" "#2AD5CA" 1112 1175 994
"13119" "fd69efa6-235a-4929-8f7c-5c3872dc7854" "set1" "16" "#EC134A" "#E71833" "#E91665" 670 1405 2090
"13120" "fd69efa6-235a-4929-8f7c-5c3872dc7854" "set1" "07" "#3CB3C3" "#6AAA55" "#7157A8" 3985 794 1575
"13121" "fd750223-988b-4acb-8bdf-055b3d6dad73" "set1" "12" "#18E735" "#170EF1" "#2393DC" 8060 1774 2528
"13122" "fd750223-988b-4acb-8bdf-055b3d6dad73" "set1" "09" "#94716B" "#393FC6" "#30CECF" 3824 3318 1524
"13123" "fd750223-988b-4acb-8bdf-055b3d6dad73" "set1" "14" "#AE51A4" "#B4AD4B" "#C0BF3F" 2042 1427 1969
"13124" "fd750223-988b-4acb-8bdf-055b3d6dad73" "set1" "13" "#1111EE" "#1DD8E2" "#43AFBC" 2626 3848 4608
"13125" "fd750223-988b-4acb-8bdf-055b3d6dad73" "set1" "08" "#949669" "#3AC5C2" "#E7182A" 1833 2609 1948
"13126" "fd750223-988b-4acb-8bdf-055b3d6dad73" "set1" "02" "#9FA05F" "#B6BB44" "#0C0DF3" 2462 1534 3111
"13127" "fd750223-988b-4acb-8bdf-055b3d6dad73" "set1" "03" "#986781" "#D129D6" "#A85791" 2143 2374 1523
"13128" "fd750223-988b-4acb-8bdf-055b3d6dad73" "set1" "11" "#1AE5E3" "#3CC3C3" "#35C6CA" 3174 1773 1760
"13129" "fd750223-988b-4acb-8bdf-055b3d6dad73" "set1" "05" "#926D7A" "#A35C8D" "#9D629A" 2371 1768 1600
"13130" "fd750223-988b-4acb-8bdf-055b3d6dad73" "set1" "15" "#B0CD32" "#8B8D72" "#B0B54A" 3801 1974 1546
"13131" "fd750223-988b-4acb-8bdf-055b3d6dad73" "set1" "01" "#C2BA3D" "#BABD42" "#BEBF40" 3672 1507 2033
"13132" "fd750223-988b-4acb-8bdf-055b3d6dad73" "set1" "06" "#9E6192" "#E3251C" "#B44BA2" 2417 1839 1483
"13133" "fd750223-988b-4acb-8bdf-055b3d6dad73" "set1" "04" "#976895" "#AA559C" "#C33CB9" 2327 939 1577
"13134" "fd750223-988b-4acb-8bdf-055b3d6dad73" "set1" "10" "#5F9EA0" "#38B8C7" "#54A7AB" 1924 1850 1789
"13135" "fd750223-988b-4acb-8bdf-055b3d6dad73" "set1" "16" "#D22DBF" "#C3B93C" "#BAB845" 1975 1568 1538
"13136" "fd750223-988b-4acb-8bdf-055b3d6dad73" "set1" "07" "#B34C73" "#AF509B" "#9F6096" 1933 1838 1564
"13137" "fd75a3ce-623d-4245-9cd6-d02d7c3b6b3b" "set1" "12" "#B34D4C" "#919A65" "#AD7C52" 7922 2159 1069
"13138" "fd75a3ce-623d-4245-9cd6-d02d7c3b6b3b" "set1" "09" "#CE27D8" "#403BC4" "#4EA9B1" 2212 2103 1867
"13139" "fd75a3ce-623d-4245-9cd6-d02d7c3b6b3b" "set1" "14" "#946B6B" "#BEA241" "#9452AD" 1653 3842 749
"13140" "fd75a3ce-623d-4245-9cd6-d02d7c3b6b3b" "set1" "13" "#8F946B" "#B9A646" "#CC33C8" 1462 2053 2520
"13141" "fd75a3ce-623d-4245-9cd6-d02d7c3b6b3b" "set1" "08" "#B76C48" "#B64954" "#3898C7" 2974 1198 2050
"13142" "fd75a3ce-623d-4245-9cd6-d02d7c3b6b3b" "set1" "02" "#322CD3" "#42ACBD" "#BCCA35" 3177 1181 1191
"13143" "fd75a3ce-623d-4245-9cd6-d02d7c3b6b3b" "set1" "03" "#CC32CD" "#C53AB0" "#CC334A" 1521 3761 1137
"13144" "fd75a3ce-623d-4245-9cd6-d02d7c3b6b3b" "set1" "11" "#1FE0C4" "#BE4185" "#B946AA" 3464 994 688
"13145" "fd75a3ce-623d-4245-9cd6-d02d7c3b6b3b" "set1" "05" "#262ED9" "#3935CA" "#28D3D7" 2458 973 2996
"13146" "fd75a3ce-623d-4245-9cd6-d02d7c3b6b3b" "set1" "15" "#9B6D64" "#62829D" "#A8577B" 2488 1114 841
"13147" "fd75a3ce-623d-4245-9cd6-d02d7c3b6b3b" "set1" "01" "#632FD0" "#3EA9C1" "#3A2FD0" 819 1070 4481
"13148" "fd75a3ce-623d-4245-9cd6-d02d7c3b6b3b" "set1" "06" "#C12FD0" "#7F2BD4" "#D1AF2E" 800 5871 978
"13149" "fd75a3ce-623d-4245-9cd6-d02d7c3b6b3b" "set1" "04" "#32B5CD" "#80BF40" "#CCAF33" 1912 820 848
"13150" "fd75a3ce-623d-4245-9cd6-d02d7c3b6b3b" "set1" "10" "#6FA15E" "#B74864" "#D4D02B" 2580 1996 2387
"13151" "fd75a3ce-623d-4245-9cd6-d02d7c3b6b3b" "set1" "16" "#D02FA6" "#ABB54A" "#8055AA" 1001 934 1501
"13152" "fd75a3ce-623d-4245-9cd6-d02d7c3b6b3b" "set1" "07" "#3549CA" "#2F7DD0" "#ADC53A" 2351 1903 1969
"13153" "fde95dac-a10e-43f7-8578-1baf41cf1b22" "set1" "12" NA "#19B9E6" "#20C1DF" 17630 4099 2813
"13154" "fde95dac-a10e-43f7-8578-1baf41cf1b22" "set1" "09" "#E38D1C" "#1FAAE0" "#18B2E7" 16439 2428 3013
"13155" "fde95dac-a10e-43f7-8578-1baf41cf1b22" "set1" "14" "#05FC03" "#72E31C" "#2AE21D" 11703 2973 5509
"13156" "fde95dac-a10e-43f7-8578-1baf41cf1b22" "set1" "13" "#1AE521" "#28E817" "#2ED1C8" 9348 5505 3151
"13157" "fde95dac-a10e-43f7-8578-1baf41cf1b22" "set1" "08" "#F00FDD" "#E01F26" "#EB141F" 18439 5836 3805
"13158" "fde95dac-a10e-43f7-8578-1baf41cf1b22" "set1" "02" "#E6F20D" "#DFEA15" "#E6F20D" 5685 3574 13778
"13159" "fde95dac-a10e-43f7-8578-1baf41cf1b22" "set1" "03" "#DEEE11" "#E1ED12" "#D7E817" 7841 8944 14308
"13160" "fde95dac-a10e-43f7-8578-1baf41cf1b22" "set1" "11" "#11CCEE" "#17E2E8" "#1DD5E2" 7735 14341 3436
"13161" "fde95dac-a10e-43f7-8578-1baf41cf1b22" "set1" "05" "#E98116" "#D926AE" "#D92696" 4580 3417 3528
"13162" "fde95dac-a10e-43f7-8578-1baf41cf1b22" "set1" "15" "#18E742" "#22DD35" "#1FF20D" 8354 3528 2596
"13163" "fde95dac-a10e-43f7-8578-1baf41cf1b22" "set1" "01" "#E2E41B" "#D9EB14" "#E2DF1D" 3088 14630 3325
"13164" "fde95dac-a10e-43f7-8578-1baf41cf1b22" "set1" "06" "#D52AAF" "#BA455D" "#E11EC6" 17275 4589 4687
"13165" "fde95dac-a10e-43f7-8578-1baf41cf1b22" "set1" "04" "#DE21A6" "#D52ABF" "#DB24BA" 6306 5520 3524
"13166" "fde95dac-a10e-43f7-8578-1baf41cf1b22" "set1" "10" "#20BFDF" "#1ED5E1" "#328CCD" 4530 3158 3288
"13167" "fde95dac-a10e-43f7-8578-1baf41cf1b22" "set1" "16" "#E1E01E" "#DFEB14" "#E6EB14" 5348 8361 9527
"13168" "fde95dac-a10e-43f7-8578-1baf41cf1b22" "set1" "07" NA "#C13E42" "#EB1B14" 6034 5752 4893
"13169" "fdec70b9-fc78-4899-b4c4-638b407bcd86" "set1" "12" "#ECE9DA" "#7884BF" "#4FCE1D" 13651 12499 8295
"13170" "fdec70b9-fc78-4899-b4c4-638b407bcd86" "set1" "09" "#242381" "#79553F" "#794D35" 26940 9087 9255
"13171" "fdec70b9-fc78-4899-b4c4-638b407bcd86" "set1" "14" "#61609F" "#974CBD" "#881420" 9757 13791 10087
"13172" "fdec70b9-fc78-4899-b4c4-638b407bcd86" "set1" "13" "#33D041" "#CB9182" "#8DAC6B" 12024 25329 8529
"13173" "fdec70b9-fc78-4899-b4c4-638b407bcd86" "set1" "08" "#D97B63" "#967DD0" "#8F4DB2" 15070 9238 6930
"13174" "fdec70b9-fc78-4899-b4c4-638b407bcd86" "set1" "02" "#4A4191" "#B1D967" "#C0813F" 12577 9111 2883
"13175" "fdec70b9-fc78-4899-b4c4-638b407bcd86" "set1" "03" "#DC9574" "#AC8053" "#CA9C74" 19833 10167 7621
"13176" "fdec70b9-fc78-4899-b4c4-638b407bcd86" "set1" "11" "#A953AC" "#AC5B53" "#3A80C5" 5311 11528 9560
"13177" "fdec70b9-fc78-4899-b4c4-638b407bcd86" "set1" "05" "#AF5850" "#A9AE4D" "#E1A971" 7602 8854 10438
"13178" "fdec70b9-fc78-4899-b4c4-638b407bcd86" "set1" "15" "#682826" "#34357E" "#834E41" 12070 16776 12569
"13179" "fdec70b9-fc78-4899-b4c4-638b407bcd86" "set1" "01" "#B0884F" "#B2684D" "#2BD498" 17319 6575 7121
"13180" "fdec70b9-fc78-4899-b4c4-638b407bcd86" "set1" "06" "#A1649F" "#453F73" "#68352C" 23604 10063 9562
"13181" "fdec70b9-fc78-4899-b4c4-638b407bcd86" "set1" "04" "#7DAF2A" "#7650B8" "#D3A72C" 10094 12459 4231
"13182" "fdec70b9-fc78-4899-b4c4-638b407bcd86" "set1" "10" "#A1DD22" "#5C382E" "#CD71AA" 12618 8540 9118
"13183" "fdec70b9-fc78-4899-b4c4-638b407bcd86" "set1" "16" "#5A4A3F" "#795A42" "#705334" 7215 7521 7426
"13184" "fdec70b9-fc78-4899-b4c4-638b407bcd86" "set1" "07" "#92BB44" "#EB9414" "#C29F92" 11054 4456 9796
"13185" "fe215b9b-5816-43f6-a3bb-305f817d788a" "set1" "12" "#360412" "#170D94" "#1E61A6" 19389 2754 2096
"13186" "fe215b9b-5816-43f6-a3bb-305f817d788a" "set1" "09" "#9A2D18" "#123F9B" "#215C8F" 3687 156 2296
"13187" "fe215b9b-5816-43f6-a3bb-305f817d788a" "set1" "14" "#104150" "#3211BE" "#16116B" 6165 1494 2511
"13188" "fe215b9b-5816-43f6-a3bb-305f817d788a" "set1" "13" "#2D17AA" "#151EB8" "#390DB9" 4032 2163 1912
"13189" "fe215b9b-5816-43f6-a3bb-305f817d788a" "set1" "08" "#921F8B" "#2A7A9B" "#1DD225" 4207 4864 3533
"13190" "fe215b9b-5816-43f6-a3bb-305f817d788a" "set1" "02" "#B1BA07" "#A9AC0A" "#D4EC13" 5500 2823 2712
"13191" "fe215b9b-5816-43f6-a3bb-305f817d788a" "set1" "03" "#AC2A3E" "#931C81" "#AD1DB4" 6059 1567 18971
"13192" "fe215b9b-5816-43f6-a3bb-305f817d788a" "set1" "11" "#210CA2" "#2C3A97" "#159F9D" 2413 884 2592
"13193" "fe215b9b-5816-43f6-a3bb-305f817d788a" "set1" "05" "#16A930" "#921592" "#8B0F6F" 1954 34611 100570
"13194" "fe215b9b-5816-43f6-a3bb-305f817d788a" "set1" "15" "#616F6E" "#5D3F44" "#090522" 6761 3066 2180
"13195" "fe215b9b-5816-43f6-a3bb-305f817d788a" "set1" "01" "#9D860C" "#DEC123" "#EEE751" 2253 16810 6115
"13196" "fe215b9b-5816-43f6-a3bb-305f817d788a" "set1" "06" "#A60E95" "#A91F95" "#D41AE5" 1385 2215 1626
"13197" "fe215b9b-5816-43f6-a3bb-305f817d788a" "set1" "04" "#AB0C81" "#DE21D4" "#9B2D81" 1386 1322 2519
"13198" "fe215b9b-5816-43f6-a3bb-305f817d788a" "set1" "10" "#121885" "#1B46BB" "#1866B7" 1234 12844 2509
"13199" "fe215b9b-5816-43f6-a3bb-305f817d788a" "set1" "16" "#42420C" "#D1CB2E" "#D4BE16" 5207 1469 2196
